
0.0625	   0.0928186	 6.69311e-05	
0.1875	    0.997928	    0.040411	
0.3125	     2.24577	   0.0172333	
0.4375	     5.04471	   0.0372978	
0.5625	     7.59501	   0.0289062	
0.6875	     11.6317	   0.0538217	
0.8125	     16.7044	   0.0677788	
0.9375	     16.3122	   0.0622683	
 1.062	     13.5319	   0.0662475	
 1.188	     14.2362	   0.0575002	
 1.312	     20.1648	   0.0744188	
 1.438	      29.195	   0.0799532	
 1.562	     41.1703	    0.132552	
 1.688	     52.3713	    0.165764	
 1.812	     64.1973	    0.252688	
 1.938	     72.1023	    0.249997	
 2.062	     78.3241	    0.327085	
 2.188	     80.5318	    0.354992	
 2.312	     82.2436	     0.35301	
 2.438	     83.7064	    0.415062	
 2.562	     82.9806	    0.426861	
 2.688	     80.5839	     0.39092	
 2.812	     79.0789	    0.431289	
 2.938	     75.9436	    0.461195	
 3.062	     70.9021	    0.417034	
 3.188	     67.0071	    0.392694	
 3.312	     60.6467	    0.424514	
 3.438	      55.391	    0.350457	
 3.562	     49.1216	    0.375107	
 3.688	     43.4115	    0.391748	
 3.812	      37.987	    0.412192	
 3.938	     32.7768	    0.429336	
 4.062	     27.5358	    0.360248	
 4.188	     23.3903	    0.369291	
 4.312	     19.5736	    0.393342	
 4.438	     15.5938	    0.343648	
 4.562	     12.5719	    0.314647	
 4.688	     10.0078	    0.315004	
 4.812	     8.17138	    0.315545	
 4.938	     6.56733	    0.273292	
 5.062	     5.12119	    0.278154	
 5.188	     4.07933	    0.255162	
 5.312	      3.2216	    0.214138	
 5.438	     2.77379	    0.238287	
 5.562	     2.21687	    0.200321	
 5.688	     1.90046	    0.196512	
 5.812	     1.65554	    0.176873	
 5.938	     1.38126	    0.147602	
 6.062	     1.20613	    0.140479	
 6.188	     1.19681	    0.125937	
 6.312	     0.97259	    0.139597	
 6.438	    0.894914	    0.144052	
 6.562	    0.783267	    0.119096	
 6.688	    0.759963	    0.108027	
 6.812	    0.734594	    0.106147	
 6.938	    0.666999	    0.105245	
 7.062	    0.581482	   0.0750544	
 7.188	    0.617363	    0.068465	
 7.312	    0.564287	   0.0714792	
 7.438	    0.558243	   0.0679135	
 7.562	    0.513732	   0.0767369	
 7.688	    0.446447	   0.0584296	
 7.812	    0.461722	    0.061562	
 7.938	    0.460333	   0.0487262	
   8.5	     2.96914	     0.37607	
   9.5	     2.17976	    0.268769	
    11	     3.23937	    0.356902	
    13	     2.04323	    0.229894	
    15	      1.4564	    0.154103	
    17	    0.856344	   0.0938463	
    19	    0.446878	   0.0594922	
    25	     0.72495	    0.101978	
    35	   0.0923427	   0.0132524	
    45	   0.0184769	   0.0020253	
    55	  0.00483031	 0.000353185	
    65	  0.00130351	           0	
    75	 0.000185173	           0	
    85	  6.1758e-05	           0	
    95	 6.22361e-06	           0	
   105	           0	           0	
--------------------------------------
Total:	     1599.44	     15.3061	
