
0.0625	    0.146951	   0.0501948	
0.1875	     5.49432	  0.00193419	
0.3125	     22.6954	    0.176415	
0.4375	     73.3615	     1.06527	
0.5625	     129.959	     1.57814	
0.6875	     234.465	     4.34356	
0.8125	     296.493	     7.46352	
0.9375	     355.994	      7.3748	
 1.062	     495.025	     9.63669	
 1.188	     633.327	     11.7071	
 1.312	     712.104	     16.3506	
 1.438	     809.908	     18.4941	
 1.562	     884.081	     21.2535	
 1.688	     946.381	     21.6178	
 1.812	     1024.89	     23.1945	
 1.938	      1103.5	     20.9294	
 2.062	     1140.06	     20.1758	
 2.188	     1195.83	     21.0479	
 2.312	     1216.16	     27.4379	
 2.438	     1262.22	     24.1478	
 2.562	     1274.97	     27.1106	
 2.688	      1303.1	     25.7056	
 2.812	     1288.52	     25.9985	
 2.938	     1280.16	     28.0072	
 3.062	      1245.8	      26.621	
 3.188	     1242.43	     24.1451	
 3.312	     1183.19	     27.2817	
 3.438	     1127.94	     27.4179	
 3.562	     1063.61	     28.6376	
 3.688	     998.699	     30.4711	
 3.812	     884.707	      27.681	
 3.938	     808.293	     31.4575	
 4.062	     739.907	     28.9714	
 4.188	     655.845	     27.4941	
 4.312	     582.757	     27.8852	
 4.438	     504.977	     27.5934	
 4.562	     438.321	     28.4118	
 4.688	     404.722	     30.3441	
 4.812	     340.865	     26.4982	
 4.938	     302.541	     27.7377	
 5.062	     246.983	     24.1559	
 5.188	     229.832	     25.7814	
 5.312	     202.344	     28.0946	
 5.438	     172.743	     25.2641	
 5.562	     161.154	     25.4929	
 5.688	     148.901	     22.3643	
 5.812	     142.808	     20.4594	
 5.938	     125.284	     20.3918	
 6.062	     113.773	     19.3793	
 6.188	     110.632	     17.8687	
 6.312	     111.257	     20.1978	
 6.438	     98.9261	     18.5444	
 6.562	     98.3846	     19.7314	
 6.688	     94.5282	      16.983	
 6.812	      88.825	     16.1413	
 6.938	     82.2679	     14.4185	
 7.062	      82.123	     15.2863	
 7.188	     85.9988	     14.0241	
 7.312	     78.2615	      13.508	
 7.438	     72.9821	      11.062	
 7.562	     72.7507	     11.2226	
 7.688	     77.7024	     10.7785	
 7.812	     72.8141	     9.99128	
 7.938	     72.0954	     12.2605	
   8.5	     627.782	     99.0002	
   9.5	     784.451	     143.506	
    11	     1377.34	     231.125	
    13	     899.141	     112.603	
    15	     586.621	     64.0288	
    17	     363.009	     37.5046	
    19	     233.186	     21.9949	
    25	     455.748	     31.5666	
    35	     94.7108	     3.55286	
    45	     27.8225	    0.440438	
    55	     9.13307	           0	
    65	     2.03473	           0	
    75	    0.159264	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	       38518	     1992.24	
