
0.0625	 6.04672e-06	 1.28905e-08	
0.1875	 5.92367e-05	 6.71965e-06	
0.3125	 1.31553e-05	 1.60702e-06	
0.4375	 1.53736e-05	 8.86178e-07	
0.5625	 1.54736e-05	 2.52318e-07	
0.6875	 1.50749e-05	 1.87967e-07	
0.8125	 1.53041e-05	 3.62165e-08	
0.9375	 1.02642e-05	 4.90424e-08	
 1.062	  4.8809e-06	 9.75163e-08	
 1.188	 3.07201e-06	 1.11741e-07	
 1.312	   3.015e-06	 1.23999e-07	
 1.438	 3.34733e-06	 8.34075e-08	
 1.562	 3.23824e-06	 6.93427e-08	
 1.688	 2.53391e-06	 4.98786e-08	
 1.812	 1.91944e-06	 4.75416e-08	
 1.938	 1.63336e-06	 2.84618e-08	
 2.062	 1.47244e-06	 2.69938e-08	
 2.188	 1.13916e-06	 2.09398e-08	
 2.312	 8.81922e-07	 1.77461e-08	
 2.438	 7.62264e-07	 1.48585e-08	
 2.562	 6.80325e-07	 1.25121e-08	
 2.688	 5.59859e-07	 9.95505e-09	
 2.812	 4.54489e-07	 8.40639e-09	
 2.938	 3.94195e-07	 8.24281e-09	
 3.062	 3.50683e-07	 6.34323e-09	
 3.188	 3.00669e-07	 4.72875e-09	
 3.312	 2.35514e-07	 4.61565e-09	
 3.438	 2.02219e-07	 3.04499e-09	
 3.562	 1.70021e-07	 3.18081e-09	
 3.688	 1.38679e-07	 2.59733e-09	
 3.812	 1.08753e-07	 2.76999e-09	
 3.938	 8.86015e-08	 2.56829e-09	
 4.062	 7.34857e-08	  1.7776e-09	
 4.188	 5.88826e-08	 1.65917e-09	
 4.312	 4.40938e-08	 1.77424e-09	
 4.438	 3.32562e-08	  1.4503e-09	
 4.562	 2.65396e-08	 1.27575e-09	
 4.688	 2.02521e-08	 1.12423e-09	
 4.812	 1.59483e-08	 1.02199e-09	
 4.938	 1.19388e-08	  7.7149e-10	
 5.062	 9.00572e-09	 7.41432e-10	
 5.188	    6.66e-09	 7.25788e-10	
 5.312	 4.64629e-09	 4.94014e-10	
 5.438	 4.07212e-09	 5.75094e-10	
 5.562	 3.03685e-09	 4.69946e-10	
 5.688	 2.20525e-09	 4.14133e-10	
 5.812	 2.05218e-09	 3.20085e-10	
 5.938	 1.61791e-09	 2.86911e-10	
 6.062	 1.39271e-09	 2.38209e-10	
 6.188	 1.23904e-09	 2.22307e-10	
 6.312	 9.68439e-10	 2.05527e-10	
 6.438	 8.19055e-10	 2.12951e-10	
 6.562	 6.60824e-10	 1.73908e-10	
 6.688	 6.84575e-10	 1.54779e-10	
 6.812	 5.95213e-10	 1.20825e-10	
 6.938	 5.08499e-10	 1.38436e-10	
 7.062	 4.42064e-10	 9.12242e-11	
 7.188	 4.22318e-10	 7.50035e-11	
 7.312	 3.74442e-10	 7.81629e-11	
 7.438	 3.55091e-10	 7.06246e-11	
 7.562	   3.471e-10	 6.81644e-11	
 7.688	 2.94369e-10	 6.32167e-11	
 7.812	 2.73417e-10	 5.68482e-11	
 7.938	 2.75157e-10	 4.59648e-11	
   8.5	 1.49974e-09	 2.87271e-10	
   9.5	 9.12792e-10	 1.74796e-10	
    11	 1.26161e-09	 2.20133e-10	
    13	 5.36828e-10	 5.30325e-11	
    15	 1.96316e-10	 3.40243e-11	
    17	 1.39488e-10	 1.61613e-11	
    19	 3.93132e-11	 5.51146e-12	
    25	 4.20703e-11	 1.12728e-11	
    35	  4.6431e-12	 9.47911e-13	
    45	 7.31737e-13	 9.36312e-14	
    55	 1.36418e-13	 1.01607e-14	
    65	 2.47797e-14	           0	
    75	 2.45378e-15	           0	
    85	 5.92373e-16	           0	
    95	 3.75331e-17	           0	
   105	           0	           0	
--------------------------------------
Total:	 0.000181841	 1.05304e-05	
