
0.0625	 1.02087e-11	 7.87337e-14	
0.1875	  1.4827e-10	 4.27977e-11	
0.3125	 3.82271e-10	 1.41985e-11	
0.4375	 5.78307e-10	 1.38046e-11	
0.5625	 3.85038e-10	 6.12892e-12	
0.6875	 2.48411e-10	 7.57815e-12	
0.8125	 2.27479e-10	 4.16608e-12	
0.9375	  1.5868e-10	 2.31346e-12	
 1.062	 9.86309e-11	 1.96829e-12	
 1.188	 7.25773e-11	 1.51475e-12	
 1.312	 5.70641e-11	 1.54762e-12	
 1.438	 5.03172e-11	 1.06161e-12	
 1.562	 4.10165e-11	 1.00238e-12	
 1.688	 3.22573e-11	  7.1843e-13	
 1.812	 2.81654e-11	 6.27218e-13	
 1.938	 2.32636e-11	 4.50604e-13	
 2.062	 2.00773e-11	 4.40883e-13	
 2.188	 1.59847e-11	 2.99958e-13	
 2.312	 1.26465e-11	  2.4327e-13	
 2.438	   1.102e-11	 2.08657e-13	
 2.562	 9.54947e-12	 1.81758e-13	
 2.688	 8.02588e-12	 1.43908e-13	
 2.812	 6.76149e-12	 1.22526e-13	
 2.938	 5.52251e-12	 1.11975e-13	
 3.062	 4.82097e-12	 8.68898e-14	
 3.188	  4.1953e-12	 6.41681e-14	
 3.312	 3.49175e-12	 6.82568e-14	
 3.438	 2.91954e-12	 4.67248e-14	
 3.562	 2.29175e-12	 4.36919e-14	
 3.688	 1.91291e-12	 3.55752e-14	
 3.812	 1.60475e-12	 3.78583e-14	
 3.938	 1.29018e-12	 3.29513e-14	
 4.062	 1.03081e-12	 2.53598e-14	
 4.188	 8.01688e-13	  2.6115e-14	
 4.312	 6.49316e-13	 2.56653e-14	
 4.438	 4.91757e-13	 2.03912e-14	
 4.562	 3.75062e-13	 1.81685e-14	
 4.688	  2.8635e-13	 1.56299e-14	
 4.812	 2.23601e-13	 1.51623e-14	
 4.938	   1.729e-13	 1.13506e-14	
 5.062	 1.23756e-13	 1.10199e-14	
 5.188	 9.34765e-14	 1.03486e-14	
 5.312	 6.87808e-14	 7.17131e-15	
 5.438	 5.83243e-14	 7.41957e-15	
 5.562	 4.26294e-14	 6.28169e-15	
 5.688	 3.64887e-14	 5.78172e-15	
 5.812	 2.96558e-14	  5.3867e-15	
 5.938	 2.31073e-14	  4.0779e-15	
 6.062	  1.7119e-14	 3.71147e-15	
 6.188	 1.91505e-14	 2.85689e-15	
 6.312	   1.363e-14	 3.45116e-15	
 6.438	 1.29751e-14	  2.9111e-15	
 6.562	 9.81387e-15	 2.49124e-15	
 6.688	 8.88485e-15	  2.1744e-15	
 6.812	 8.84783e-15	 1.86171e-15	
 6.938	 7.17726e-15	 2.11665e-15	
 7.062	 5.83727e-15	 9.72168e-16	
 7.188	 5.98262e-15	 1.00462e-15	
 7.312	 5.64838e-15	 1.09309e-15	
 7.438	 4.97148e-15	 1.02711e-15	
 7.562	 4.60214e-15	 1.14792e-15	
 7.688	 3.98314e-15	 7.88425e-16	
 7.812	 3.94781e-15	  8.2812e-16	
 7.938	 4.07734e-15	 6.41272e-16	
   8.5	 2.12046e-14	 4.35441e-15	
   9.5	 1.06928e-14	 1.98304e-15	
    11	 7.39227e-15	 1.36044e-15	
    13	 8.56216e-15	 1.53848e-15	
    15	 4.57885e-15	 4.77715e-16	
    17	 9.35294e-16	 9.85648e-17	
    19	 5.36041e-16	 1.23124e-16	
    25	 7.31531e-16	 9.30547e-17	
    35	 2.80053e-17	 5.06786e-18	
    45	 4.31222e-18	  4.9735e-19	
    55	 7.53833e-19	 5.71577e-20	
    65	 1.49533e-19	           0	
    75	 2.01109e-20	           0	
    85	  4.5781e-21	           0	
    95	 1.38328e-22	           0	
   105	           0	           0	
--------------------------------------
Total:	 2.65877e-09	 1.02381e-10	
