
0.0625	   0.0717889	   0.0358146	
0.1875	     2.48432	 0.000609495	
0.3125	     9.22668	   0.0585318	
0.4375	     37.4976	    0.432672	
0.5625	     73.7435	    0.777694	
0.6875	     135.752	      2.7475	
0.8125	     175.083	     4.38331	
0.9375	      179.97	     3.33513	
 1.062	     225.053	      4.1377	
 1.188	     330.817	     5.88156	
 1.312	     355.154	     7.92581	
 1.438	      402.65	     9.30969	
 1.562	     443.501	      10.602	
 1.688	     471.279	     10.4045	
 1.812	     513.985	     11.6321	
 1.938	     554.318	     10.0529	
 2.062	     566.335	      10.568	
 2.188	     600.711	     9.93743	
 2.312	     602.126	     13.2946	
 2.438	      631.46	     11.4547	
 2.562	     635.897	     13.3029	
 2.688	     650.552	     12.7227	
 2.812	     638.996	     12.7636	
 2.938	      641.68	      13.604	
 3.062	     614.521	     14.1221	
 3.188	     628.984	      12.063	
 3.312	     583.671	     14.7845	
 3.438	     565.946	     13.6667	
 3.562	     536.149	     14.3162	
 3.688	     498.718	     14.8114	
 3.812	     442.743	     13.3728	
 3.938	     405.017	     14.5229	
 4.062	     370.588	      14.614	
 4.188	     328.668	     14.2791	
 4.312	     290.441	      13.587	
 4.438	     252.595	     14.1033	
 4.562	     223.254	     14.3979	
 4.688	     202.645	     15.3586	
 4.812	     171.174	     14.0795	
 4.938	     150.796	     13.3995	
 5.062	     122.765	     11.4644	
 5.188	     113.767	     14.0244	
 5.312	     99.7305	     13.0647	
 5.438	     84.1859	      11.722	
 5.562	     81.0842	     12.6742	
 5.688	      74.031	     12.0799	
 5.812	     71.4894	     10.6471	
 5.938	     59.8592	     9.37426	
 6.062	     56.5179	     9.54081	
 6.188	     52.2989	     9.16764	
 6.312	     54.2843	     9.31659	
 6.438	     47.8568	        8.57	
 6.562	     47.1506	     8.76396	
 6.688	     45.0959	     8.25405	
 6.812	     44.6221	     8.26457	
 6.938	     40.7754	     7.05798	
 7.062	     39.5174	     7.19694	
 7.188	     40.5429	     6.57493	
 7.312	     37.8199	     7.15403	
 7.438	     34.3787	     4.90211	
 7.562	     35.5982	     5.60339	
 7.688	     37.3978	     5.10813	
 7.812	     33.3953	     4.55699	
 7.938	      33.453	     6.32779	
   8.5	     288.804	     44.6071	
   9.5	     347.419	     64.6999	
    11	     629.921	     100.555	
    13	     407.412	     47.8074	
    15	     248.815	     24.9229	
    17	     138.646	     14.4903	
    19	     77.4415	     7.84301	
    25	     182.514	     14.4986	
    35	     65.6911	     2.58889	
    45	     16.7965	    0.367362	
    55	     3.15825	           0	
    65	    0.324572	           0	
    75	    0.032266	           0	
    85	           0	           0	
    95	           0	           0	
   105	           0	           0	
--------------------------------------
Total:	     18938.8	     938.635	
